Order Date,Sales,Profit,Category,Region
2015-09-26,76.2174,-48.392,Office Supplies,West
2015-09-26,63.7056,14.4096,Office Supplies,West
2015-09-26,80.88255000000001,-59.0571,Office Supplies,West
2015-09-26,125.89920000000001,-1.4988,Office Supplies,West
2015-09-26,277.158,23.0965,Technology,West
2015-09-26,381.83040000000005,-86.3664,Office Supplies,West
2015-10-31,10.2144,3.2832,Office Supplies,West
2015-10-31,15.4875,7.08,Office Supplies,West
2015-10-31,31.290000000000003,9.3125,Office Supplies,West
2015-10-31,448.79100000000005,196.6132,Office Supplies,West
2017-11-26,231.7896,-40.4712,Technology,East
2014-12-19,160.398,74.8524,Office Supplies,South
2014-12-19,7.6335,1.9629,Office Supplies,South
2014-12-19,1910.853,163.7874,Furniture,South
2016-12-26,35.595,15.594,Office Supplies,West
2017-06-20,32.6592,10.8864,Office Supplies,East
2017-06-20,5.510400000000001,0.5904,Office Supplies,East
2015-10-15,277.074,42.8805,Technology,Central
2015-10-15,2576.1014999999998,-350.49,Furniture,Central
2017-04-12,31.185000000000002,13.365,Office Supplies,East
2017-04-12,41.958000000000006,17.982,Office Supplies,East
2017-12-19,38.5056,11.46,Office Supplies,West
2017-08-05,14.448,6.3296,Office Supplies,South
2015-10-01,146.39520000000002,17.428,Office Supplies,West
2016-05-23,2078.9244000000003,148.4946,Technology,Central
2017-06-13,172.9728,-39.1248,Office Supplies,Central
2017-06-13,493.81710000000004,-87.3418,Furniture,Central
2017-06-13,50.3832,5.998,Technology,Central
2014-04-23,2.6271,-1.7514,Office Supplies,East
2015-05-01,93.1896,11.094,Technology,West
2015-07-19,2.12625,-1.35,Office Supplies,West
2016-11-26,74.52900000000001,34.7802,Office Supplies,South
2016-11-26,96.26400000000001,45.84,Office Supplies,South
2016-11-26,35.4375,16.875,Office Supplies,South
2016-11-26,3192.0,1459.2,Technology,South
2017-06-12,95.76,41.952,Office Supplies,South
2017-06-12,475.58700000000005,67.941,Furniture,South
2015-08-17,54.81,23.49,Office Supplies,East
2016-09-25,16.7328,5.1792,Office Supplies,Central
2014-05-04,28.833000000000002,9.8856,Furniture,East
2015-12-01,58.1952,19.3984,Office Supplies,West
2016-03-11,256.2063,-31.3722,Furniture,East
2016-08-26,167.9832,43.9956,Technology,Central
2016-08-26,1075.9518,-29.2776,Furniture,Central
2016-12-16,3.8640000000000003,1.8032,Office Supplies,East
2014-08-08,127.44480000000001,-3.0344,Furniture,West
2014-08-08,100.7748,-10.7973,Technology,West
2015-05-16,268.7664,31.996,Technology,South
2017-12-09,916.5870000000001,226.9644,Furniture,Central
2017-12-09,43.617000000000004,19.5238,Office Supplies,Central
2017-12-09,13.608000000000002,6.2208,Office Supplies,Central
2015-09-24,7.1904,0.5992,Office Supplies,East
2017-07-11,9.1035,4.0749,Office Supplies,West
2015-12-01,7.0224,-4.0128,Furniture,Central
2016-11-19,18.144000000000002,5.0112,Office Supplies,East
2016-11-19,18.5976,6.4206,Office Supplies,East
2017-03-19,30.355500000000003,13.2986,Office Supplies,East
2016-11-13,54.7428,5.8653,Office Supplies,South
2017-11-19,33.5664,2.3976,Technology,West
2016-12-02,27.216000000000005,12.4416,Office Supplies,West
2016-12-02,42.483000000000004,19.8254,Office Supplies,West
2016-12-02,35.5635,8.8062,Office Supplies,West
2017-08-25,10.2144,1.7024,Office Supplies,South
2017-08-25,3.5952,1.07,Office Supplies,South
2016-10-14,185.85,30.09,Technology,West
2014-11-27,3.948,1.316,Office Supplies,East
2015-11-03,1273.4904,106.1242,Technology,West
2015-11-03,94.4685,37.7874,Technology,West
2015-11-03,44.730000000000004,16.614,Furniture,West
2014-11-29,5.292000000000001,1.764,Office Supplies,East
2017-04-30,66.108,28.332,Office Supplies,East
2017-11-24,6.174,2.8812,Office Supplies,East
2017-11-24,1026.1566,173.7408,Furniture,East
2017-10-30,10.122000000000002,3.6632,Furniture,West
2014-12-17,42.0525,11.214,Office Supplies,South
2017-09-04,10.701600000000001,3.185,Office Supplies,Central
2017-09-04,17.6232,-0.2098,Office Supplies,Central
2017-09-04,13.776,3.772,Office Supplies,Central
2016-10-17,19.068,6.583,Office Supplies,West
2017-11-12,16.858800000000002,5.8203,Office Supplies,Central
2017-11-12,234.20880000000002,69.705,Office Supplies,Central
2017-11-12,567.0504000000001,-47.2542,Office Supplies,Central
2016-11-24,35.196000000000005,3.352,Technology,West
2016-11-24,10.437,3.0814,Furniture,West
2015-08-01,7.056,3.36,Office Supplies,West
2015-08-01,1055.2248,-175.8708,Furniture,West
2017-12-24,18.774,5.5875,Office Supplies,East
2016-09-17,415.8,190.08,Technology,South
2017-12-10,36.225,15.525,Office Supplies,Central
2017-09-12,8.778,3.0096,Furniture,West
2017-06-24,404.88000000000005,111.824,Office Supplies,West
2017-06-24,37.611000000000004,11.8206,Office Supplies,West
2017-08-18,210.0672,12.504,Office Supplies,Central
2017-08-18,22.449,-33.139,Office Supplies,Central
2017-08-18,7.0812,-11.4648,Office Supplies,Central
2017-12-11,66.8703,-9.098,Furniture,East
2017-12-10,1753.08,116.872,Furniture,West
2014-02-03,88.03200000000001,27.248,Office Supplies,West
2014-02-03,13.9356,4.3134,Office Supplies,West
2017-02-11,22.4028,7.7343,Office Supplies,West
2017-04-16,17.346,2.065,Office Supplies,Central
2015-12-06,216.4176,48.9516,Furniture,West
2015-12-06,20.916000000000004,6.723,Office Supplies,West
2015-12-06,208.1856,61.96,Office Supplies,West
2015-12-06,259.4592,-58.6872,Office Supplies,West
2015-12-06,90.6192,9.7092,Office Supplies,West
2016-07-22,4.368,0.364,Office Supplies,East
2016-07-22,12.2304,3.3488,Furniture,East
2015-11-07,27.489,0.5236,Office Supplies,East
2015-11-07,7.665,3.431,Office Supplies,East
2015-03-26,78.06960000000001,23.235,Office Supplies,South
2017-08-31,11.2812,0.8058,Office Supplies,West
2017-08-31,8.7948,2.7222,Office Supplies,West
2016-12-04,223.524,0.0,Office Supplies,East
2017-02-10,214.18215,16.7986,Furniture,West
2016-10-29,42.777,0.4074,Office Supplies,East
2016-10-29,12.2535,3.0342,Office Supplies,East
2017-09-15,41.98950000000001,11.5971,Technology,East
2017-09-15,17.094,6.512,Office Supplies,East
2017-09-15,822.0870000000001,203.5644,Furniture,East
2017-09-15,254.604,116.3904,Office Supplies,East
2014-03-11,8.736,2.288,Furniture,East
2014-03-11,10.987200000000001,1.7004,Office Supplies,East
2014-02-04,87.0408,29.0136,Office Supplies,West
2014-02-04,35.952000000000005,16.0928,Office Supplies,West
2014-12-31,1652.1624000000002,196.686,Furniture,East
2015-11-23,352.296,117.432,Office Supplies,Central
2015-11-23,25.1076,-40.6504,Office Supplies,Central
2015-11-23,28.408800000000003,2.3674,Office Supplies,Central
2014-07-06,587.9916,174.9975,Technology,East
2017-11-13,9.7902,-24.7086,Office Supplies,Central
2016-06-17,117.55799999999999,54.8604,Office Supplies,West
2014-05-03,22.637999999999998,10.3488,Office Supplies,Central
2017-10-16,130.9875,57.385,Office Supplies,South
2015-02-06,5.5440000000000005,1.5312,Office Supplies,West
2017-09-04,96.55799999999999,39.5428,Technology,East
2016-05-09,9.8112,3.504,Office Supplies,East
2016-05-09,83.328,9.92,Office Supplies,East
2015-03-16,180.55800000000002,44.7096,Furniture,West
2016-04-09,37.1196,12.8151,Office Supplies,West
2014-04-04,19.845,9.072,Office Supplies,West
2017-09-05,2.919,0.7228,Office Supplies,West
2017-06-30,1096.8615000000002,-295.9785,Furniture,East
2015-11-09,11.9196,4.1151,Office Supplies,East
2014-03-04,372.645,17.745,Office Supplies,South
2015-03-19,476.25480000000005,39.6879,Technology,West
2015-11-29,22.554000000000002,-0.2685,Technology,Central
2015-11-29,9.2232,-13.6152,Office Supplies,Central
2017-06-11,129.1185,60.2553,Office Supplies,West
2017-11-26,13.482000000000001,3.7236,Office Supplies,South
2014-11-23,634.116,-67.941,Furniture,West
2014-11-23,22.932000000000002,10.4832,Office Supplies,West
2014-11-23,31.4895,6.2979,Technology,West
2014-11-23,400.512,23.84,Furniture,West
2014-12-15,42.714,-9.153,Technology,Central
2014-12-15,801.444,-21.808,Furniture,Central
2016-04-22,25.149600000000003,2.3952,Office Supplies,Central
2016-05-23,5.229000000000001,2.4402,Office Supplies,South
2016-02-27,179.424,49.5552,Office Supplies,East
2015-08-09,323.379,89.3142,Technology,East
2015-08-09,401.9463,-153.1224,Furniture,East
2015-08-09,44.058,2.9372,Office Supplies,East
2015-08-09,1278.4464,456.588,Office Supplies,East
2015-08-09,49.392,18.3456,Furniture,East
2015-08-09,6.468000000000001,2.9568,Furniture,East
2015-08-09,1028.9475,274.386,Technology,East
2015-08-09,150.885,68.976,Office Supplies,East
2015-08-09,11.182500000000001,5.0055,Office Supplies,East
2015-08-09,260.19,34.692,Technology,East
2016-05-12,11.508000000000001,2.9592,Office Supplies,South
2016-04-15,35.1624,5.8604,Office Supplies,Central
2016-04-15,8.442,2.9145,Office Supplies,Central
2015-06-23,211.64640000000003,22.6764,Technology,West
2014-10-19,14.112,6.5856,Office Supplies,West
2015-03-24,377.0109,-35.9058,Furniture,Central
2017-05-08,50.3916,-2.0568,Furniture,East
2017-10-16,574.665,175.136,Furniture,East
2017-11-19,17.7408,5.28,Office Supplies,Central
2017-11-19,7.0056,0.5004,Office Supplies,Central
2017-11-19,104.0928,8.6744,Office Supplies,Central
2017-11-19,16.791600000000003,-13.993,Furniture,Central
2016-05-08,222.55800000000002,42.392,Furniture,East
2016-12-11,7.0056,1.668,Office Supplies,South
2017-11-30,163.737,45.2226,Office Supplies,East
2016-04-19,41.958000000000006,12.987,Technology,West
2016-04-19,5.7330000000000005,1.5288,Office Supplies,West
2016-04-19,76.86,21.228,Office Supplies,West
2016-04-19,6.132,1.971,Office Supplies,West
2016-04-19,23.855999999999998,10.224,Office Supplies,West
2016-04-19,9.802800000000001,3.2676,Office Supplies,West
2014-05-26,305.1993,27.3568,Furniture,West
2014-05-26,211.66320000000002,20.1584,Technology,West
2014-05-26,88.1832,31.494,Technology,West
2017-12-21,1050.021,290.0058,Office Supplies,West
2016-03-15,88.1748,-13.6461,Technology,East
2015-08-10,3.9375,1.8,Office Supplies,Central
2015-08-10,43.47,19.872,Office Supplies,Central
2015-08-10,31.2795,12.5118,Office Supplies,Central
2016-09-10,62.454,8.922,Office Supplies,East
2016-09-10,7.024500000000001,3.0774,Office Supplies,East
2017-07-08,208.383,99.23,Furniture,West
2017-07-08,825.8040000000001,385.3752,Office Supplies,West
2017-07-08,24.3264,7.8192,Office Supplies,West
2017-07-08,52.5,10.5,Technology,West
2015-12-19,709.758,84.495,Technology,West
2015-12-19,1329.1425,556.974,Technology,West
2015-11-16,549.4125,141.2775,Office Supplies,East
2015-09-24,543.375,155.25,Furniture,South
2017-06-21,18.816000000000003,2.464,Furniture,East
2017-06-21,43.3188,-34.38,Office Supplies,East
2016-05-08,1056.3588,88.0299,Office Supplies,East
2016-05-08,11.2224,3.7408,Office Supplies,East
2016-05-08,10.8864,3.6288,Office Supplies,East
2016-05-08,26.376,1.57,Office Supplies,East
2016-05-08,61.0176,7.264,Technology,East
2014-11-26,16.3296,5.4432,Office Supplies,West
2014-11-26,702.5340000000001,-167.27,Office Supplies,West
2014-11-26,460.25280000000004,-87.6672,Technology,West
2016-05-26,20.412000000000003,9.3312,Office Supplies,East
2016-05-26,10.122000000000002,4.4344,Office Supplies,East
2016-05-26,13.334999999999999,5.842,Office Supplies,East
2016-05-26,43.4385,17.3754,Furniture,East
2014-11-29,13.2552,3.945,Office Supplies,Central
2015-03-19,1310.0220000000002,349.3392,Office Supplies,West
2015-03-19,3307.4265,1480.4671,Technology,West
2015-03-19,220.185,100.656,Office Supplies,West
2015-11-01,37.128,-3.094,Technology,East
2015-11-01,3.3264000000000005,-0.7128,Office Supplies,East
2015-09-26,127.1592,-100.92,Office Supplies,East
2015-09-26,48.1887,-9.1788,Technology,East
2014-08-29,115.41600000000001,53.8608,Office Supplies,West
2014-08-29,14.028,6.4128,Office Supplies,West
2017-11-18,178.16400000000002,45.8136,Office Supplies,West
2017-11-18,139.14600000000002,54.3332,Technology,West
2017-11-18,3.108,1.4208,Office Supplies,West
2017-11-18,8.8704,2.9568,Office Supplies,West
2017-11-18,100.737,9.594,Office Supplies,West
2014-05-12,36.5295,10.7849,Furniture,Central
2017-01-20,168.81480000000002,10.0485,Technology,West
2017-10-30,93.1896,27.735,Office Supplies,West
2017-10-30,14.5992,5.214,Office Supplies,West
2017-04-30,711.4590000000001,-158.102,Technology,East
2017-04-30,14.590800000000002,-9.264,Office Supplies,East
2016-11-24,44.016000000000005,3.668,Office Supplies,Central
2016-11-24,312.45480000000003,-7.4394,Technology,Central
2016-11-24,4.5612,0.8688,Office Supplies,Central
2016-11-24,99.7416,-2.3748,Technology,Central
2016-11-24,78.06960000000001,23.235,Office Supplies,Central
2016-11-24,14.741999999999999,1.5795,Office Supplies,Central
2015-01-10,1069.0092000000002,-373.3048,Furniture,East
2017-10-19,17.514,5.2125,Technology,Central
2016-03-22,61.509,19.3314,Technology,West
2017-07-03,176.3664,62.988,Technology,Central
2015-12-11,206.45100000000002,96.3438,Office Supplies,South
2015-09-17,23.0328,-10.4196,Furniture,Central
2015-09-17,6.917400000000001,-10.2114,Office Supplies,Central
2016-05-18,109.494,26.07,Office Supplies,West
2016-05-18,18.837000000000003,8.7906,Office Supplies,West
2014-09-07,68.0232,-14.5764,Office Supplies,East
2014-09-07,34.0011,4.3176,Technology,East
2014-09-07,44.4864,8.4736,Furniture,East
2014-09-07,419.51700000000005,-559.356,Technology,East
2016-09-29,19.918499999999998,9.1056,Office Supplies,West
2016-11-07,15.561000000000002,6.2244,Furniture,West
2017-04-24,104.244,12.41,Office Supplies,East
2017-04-24,1.2474,-0.99,Office Supplies,East
2017-04-24,7.8939,-5.7638,Office Supplies,East
2017-12-10,10.8864,3.6288,Office Supplies,East
2017-12-10,326.42400000000004,23.316,Furniture,East
2014-08-16,895.7466000000001,-227.4912,Furniture,East
2017-12-09,35.1225,15.387,Office Supplies,Central
2017-12-09,10.920000000000002,5.096,Office Supplies,Central
2016-03-14,22.974,6.2905,Furniture,East
2016-06-26,14.296800000000001,3.5742,Technology,Central
2015-09-25,67.158,19.8276,Technology,East
2015-09-25,15.183000000000002,7.0854,Office Supplies,East
2015-09-25,110.22900000000001,52.49,Technology,East
2015-12-27,112.30799999999999,31.0184,Office Supplies,West
2015-12-27,22.637999999999998,10.3488,Office Supplies,West
2014-06-03,541.674,113.4936,Furniture,West
2015-07-13,12.3984,4.2804,Office Supplies,East
2015-07-13,2027.592,321.84,Furniture,East
2015-07-13,10.458000000000002,4.6812,Office Supplies,East
2014-02-02,12.9675,5.8045,Office Supplies,West
2016-03-08,10.187100000000001,-7.1148,Office Supplies,West
2015-11-22,12.1905,-9.288,Office Supplies,East
2017-10-30,46.053000000000004,20.6142,Office Supplies,West
2017-10-30,155.904,16.704,Technology,West
2017-10-30,7.791,3.71,Office Supplies,West
2017-10-30,75.59160000000001,-0.8999,Furniture,West
2017-10-30,20.895,6.567,Office Supplies,West
2017-10-30,1787.2259999999999,510.636,Office Supplies,West
2015-01-30,15.019200000000001,5.0064,Office Supplies,Central
2017-09-08,803.90625,-566.5625,Furniture,Central
2017-10-07,323.0493,-14.4784,Furniture,West
2016-04-30,8.0976,2.7956,Office Supplies,East
2016-05-19,255.04500000000002,70.441,Office Supplies,East
2016-05-19,477.645,0.0,Office Supplies,East
2016-05-19,37.716,15.0864,Furniture,East
2016-05-19,41.748,12.3256,Furniture,East
2016-05-19,50.1312,14.92,Office Supplies,East
2015-12-20,167.9832,11.9988,Technology,Central
2015-12-20,268.7664,51.1936,Technology,Central
2015-12-20,377.0109,-71.8116,Furniture,Central
2015-12-19,456.0696,43.4352,Office Supplies,East
2015-12-19,3.7296,0.444,Office Supplies,East
2015-12-19,93.2736,7.7728,Office Supplies,East
2017-04-29,1100.7675,-69.89,Furniture,East
2016-02-07,105.0,21.0,Technology,South
2016-02-07,8.2215,3.6018,Office Supplies,South
2014-09-28,101.06880000000001,31.2832,Office Supplies,South
2014-09-28,11.2224,3.7408,Office Supplies,South
2016-07-10,354.94200000000006,-33.804,Office Supplies,Central
2016-07-10,161.95200000000003,17.352,Office Supplies,Central
2017-07-29,36.5904,6.534,Office Supplies,South
2017-07-29,23.1,1.375,Technology,South
2017-07-29,4.5864,0.3822,Office Supplies,South
2015-09-03,33.012,8.4888,Office Supplies,West
2015-09-03,18.794999999999998,3.401,Technology,West
2015-09-03,135.92249999999999,46.602,Technology,West
2014-08-09,21.924,9.6048,Office Supplies,West
2017-10-30,21.7728,7.2576,Office Supplies,East
2017-10-30,7.526400000000001,0.9856,Furniture,East
2017-10-30,11.7264,-2.5128,Office Supplies,East
2017-10-30,464.52,-55.3,Technology,East
2014-06-06,14.028,4.9432,Office Supplies,East
2016-08-13,11.7936,-8.2368,Office Supplies,South
2016-08-13,10.7856,3.21,Office Supplies,South
2014-04-25,10.8864,3.6288,Office Supplies,Central
2014-04-25,6.5520000000000005,0.546,Office Supplies,Central
2015-11-22,217.3101,-32.5226,Furniture,Central
2017-10-14,9.933000000000002,3.6894,Furniture,West
2017-12-02,587.601,151.0974,Office Supplies,West
2017-12-02,115.41600000000001,53.8608,Office Supplies,West
2017-12-02,8.988000000000001,3.852,Office Supplies,West
2015-12-08,378.7476,130.7581,Office Supplies,Central
2015-12-08,1804.3200000000002,150.36,Technology,Central
2015-07-13,43.6464,-66.5088,Office Supplies,Central
2014-05-11,49.2072,7.6154,Technology,Central
2014-01-05,20.512800000000002,4.884,Office Supplies,East
2015-09-05,431.8986,-4.8392,Furniture,West
2015-09-05,30.1896,9.7038,Office Supplies,West
2015-09-05,307.85895000000005,-20.6964,Furniture,West
2016-08-04,36.813,10.518,Office Supplies,South
2016-08-04,4.3365,1.8998,Office Supplies,South
2016-08-04,115.29,46.116,Furniture,South
2016-08-04,10.311,4.8118,Office Supplies,South
2014-03-22,8.026200000000001,-5.8604,Office Supplies,South
